Entity,Event,OrdStartLoc,PatStartLoc,Dest,Time
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:37:55
Orderly7,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 18:38:42
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 18:41:31
Orderly1,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 18:41:37
Orderly3,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:42:29
Orderly1,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 18:45:14
Orderly8,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 18:45:36
Orderly9,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 18:46:41
Orderly3,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:46:44
Orderly4,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:47:01
Orderly6,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:47:09
Orderly5,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:47:35
Orderly4,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:48:20
Orderly5,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:48:39
Orderly7,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 18:49:02
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:50:41
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:51:46
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 18:53:14
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:53:19
Orderly6,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:54:57
Orderly6,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:56:00
Orderly1,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:56:20
Orderly1,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:56:22
Orderly2,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:57:41
Orderly2,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:58:07
Orderly3,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 18:59:23
Orderly1,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:01:53
Orderly4,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:02:19
Orderly4,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:02:20
Orderly9,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:03:21
Orderly1,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:04:39
Orderly1,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:05:50
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 19:08:09
Orderly2,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:09:27
Orderly9,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:13:06
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 19:13:19
Orderly4,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:14:09
Orderly9,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:16:03
Orderly9,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:17:25
Orderly7,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:19:35
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:20:29
Orderly2,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:20:32
Orderly1,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:20:32
Orderly1,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:20:33
Orderly9,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:21:40
Orderly3,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:22:02
Orderly5,PatientTransit.start-wait-task,None,None,None,08/01/2022 19:23:22
Orderly3,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:25:13
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:26:14
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:27:31
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:29:01
Orderly6,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:30:09
Orderly2,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:30:35
Orderly2,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:30:38
Orderly2,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:34:14
Orderly8,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:35:07
Orderly8,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:35:35
Orderly6,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:37:35
Orderly9,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:39:43
Orderly4,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:40:38
Orderly2,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:41:29
Orderly9,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:42:18
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 19:43:13
Orderly9,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:44:29
Orderly3,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 19:45:13
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 19:45:42
Orderly7,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 19:46:14
Orderly1,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:46:43
Orderly4,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:48:31
Orderly7,PatientTransit.start-wait-task,None,None,None,08/01/2022 19:49:07
Orderly1,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:51:34
Orderly6,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:54:23
Orderly6,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:54:28
Orderly9,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:56:25
Orderly9,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 19:56:28
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 19:57:05
Orderly2,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:57:51
Orderly6,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 19:58:23
Orderly6,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:01:52
Orderly6,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:05:22
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:05:29
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:06:28
Orderly4,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 20:08:31
Orderly1,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 20:11:34
Orderly1,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:11:36
Orderly4,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:13:01
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:14:09
Orderly9,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:15:00
Orderly9,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:18:46
Orderly9,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:18:58
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:21:47
Orderly6,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:24:26
Orderly5,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 20:26:28
Orderly5,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:26:31
Orderly7,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:28:01
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:32:17
Orderly3,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:32:29
Orderly9,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:33:45
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 20:34:33
Orderly9,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:35:51
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:36:12
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:36:47
Orderly6,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:37:06
Orderly6,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:38:27
Orderly4,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:38:34
Orderly2,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:38:56
Orderly4,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:39:39
Orderly4,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:44:47
Orderly6,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:47:09
Orderly2,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:49:18
Orderly6,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:49:55
Orderly2,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 20:51:00
Orderly7,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:53:30
Orderly5,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:53:44
Orderly3,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:54:01
Orderly9,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 20:55:51
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 20:56:12
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:56:56
Orderly5,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:57:00
Orderly8,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:57:47
Orderly5,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:57:51
Orderly9,PatientTransit.start-wait-task,None,None,None,08/01/2022 20:58:07
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 20:58:18
Orderly2,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:04:07
Orderly3,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:04:15
Orderly3,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:05:41
Orderly1,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:07:27
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:08:10
Orderly1,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:09:35
Orderly6,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 21:09:55
Orderly6,PatientTransit.start-wait-task,None,None,None,08/01/2022 21:10:18
Orderly1,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:16:51
Orderly4,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 21:16:56
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:17:45
Orderly7,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 21:18:18
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:19:05
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:19:58
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:21:26
Orderly8,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:22:03
Orderly4,PatientTransit.start-wait-task,None,None,None,08/01/2022 21:23:26
Orderly2,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 21:24:07
Orderly2,PatientTransit.start-wait-task,None,None,None,08/01/2022 21:25:08
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:27:25
Orderly1,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:29:04
Orderly1,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:29:45
Orderly8,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:30:56
Orderly5,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:31:33
Orderly3,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:31:40
Orderly3,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:31:52
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:32:16
Orderly3,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:32:38
Orderly9,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:33:11
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:35:06
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:35:09
Orderly1,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:35:55
Orderly4,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:37:27
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:37:49
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:38:42
Orderly6,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:38:45
Orderly4,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:39:31
Orderly1,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:40:17
Orderly9,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:40:50
Orderly8,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:41:03
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:41:04
Orderly6,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:41:59
Orderly9,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:42:27
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:42:47
Orderly1,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:44:14
Orderly5,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:44:32
Orderly5,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:44:55
Orderly4,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:46:11
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 21:46:57
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:48:38
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:48:53
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:49:30
Orderly7,PatientTransit.start-wait-task,None,None,None,08/01/2022 21:55:12
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:55:16
Orderly6,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:55:32
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,08/01/2022 21:56:11
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 21:58:21
Orderly4,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 21:59:29
Orderly4,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:00:27
Orderly3,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:00:35
Orderly1,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:05:00
Orderly1,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:05:08
Orderly3,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:06:15
Orderly9,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,08/01/2022 22:08:38
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 22:11:30
Orderly4,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:12:39
Orderly5,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,08/01/2022 22:15:16
Orderly6,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:15:31
Orderly6,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:17:33
Orderly6,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:17:35
Orderly1,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:18:47
Orderly8,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:19:15
Orderly3,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:20:15
Orderly8,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:21:14
Orderly4,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:21:28
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 22:23:35
Orderly9,PatientTransit.start-wait-task,None,None,None,08/01/2022 22:23:35
Orderly1,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,08/01/2022 22:23:59
Orderly3,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:29:35
Orderly3,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:29:41
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:30:05
Orderly5,PatientTransit.start-wait-task,None,None,None,08/01/2022 22:31:10
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:32:49
Orderly7,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 22:33:27
Orderly1,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:34:08
Orderly1,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:34:34
Orderly1,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:36:04
Orderly4,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,08/01/2022 22:36:11
Orderly7,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,08/01/2022 22:36:13
